source,url,name,price_raw,price_vnd,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,battery_applicable,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,price_vnd_capped,price_vnd_original,price_per_gram,price_per_battery_hour,brand_grouped_Apple,brand_grouped_Asus,brand_grouped_Baseus,brand_grouped_Edifier,brand_grouped_Havit,brand_grouped_Huawei,brand_grouped_Hãng Khác,brand_grouped_Jbl,brand_grouped_Logitech,brand_grouped_Other,brand_grouped_Razer,brand_grouped_Sennheiser,brand_grouped_Sony,brand_grouped_Soundpeats,brand_grouped_Xiaomi,type_over-ear,connection_grouped_3.5mm+Bluetooth,connection_grouped_3.5mm+USB-A,connection_grouped_Bluetooth,connection_grouped_Other,connection_grouped_Type C,connection_grouped_Type C+Bluetooth,connection_grouped_USB-A,connection_grouped_USB-A+Bluetooth
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-k20i-a3994.html,Tai nghe Bluetooth True Wireless Anker Soundcore K20i - A3994,520.000đ,520000,0,1,0,Bluetooth,6.0,3.3,1,0,0,0,0,520000,520000,157575.7575757576,86666.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-inspire-xp1.html,Tai nghe Bluetooth True Wireless Baseus Inspire XP1,2.790.000đ,2790000,0,1,0,Bluetooth,8.0,42.0,1,0,0,0,1,2790000,2790000,66428.57142857143,348750.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-p41l.html,Tai nghe Bluetooth True Wireless Anker Soundcore P41i (A3937),1.954.000đ,1954000,0,1,0,Bluetooth,12.0,114.0,1,0,0,0,0,1954000,1954000,17140.35087719298,162833.33333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-c50i.html,Tai nghe Bluetooth thể thao Anker Soundcore C50I,1.290.000đ,1290000,0,1,0,Bluetooth,7.0,5.5,1,0,0,0,0,1290000,1290000,234545.45454545456,184285.7142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-baseus-eli-fit-cu.html,Tai nghe Bluetooth thể thao Baseus ELI FIT Open-Ear - Cũ,980.000đ,980000,0,1,0,Bluetooth,30.0,42.0,1,0,0,1,0,980000,980000,23333.33333333333,32666.666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-liberty-5-pro.html,Tai nghe Bluetooth True Wireless Anker Soundcore Liberty 5 Pro,5.000.000đ,5000000,0,1,0,Bluetooth,28.0,12.23,1,0,0,1,1,5000000,5000000,408830.7440719542,178571.42857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-transparent-h3.html,Tai nghe Bluetooth SoundPEATS Transparent H3,5.000.000đ,5000000,0,1,0,Bluetooth,3.0,6.1,1,0,0,0,1,5000000,5000000,819672.131147541,1666666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-xiaomi-redmi-buds-8-lite.html,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 8 Lite,5.000.000đ,5000000,0,1,0,Bluetooth,21.3,5.2,1,0,0,1,1,5000000,5000000,961538.4615384616,234741.78403755868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-samsung-galaxy-buds-3-fe.html,Tai nghe Bluetooth True Wireless Samsung Galaxy Buds 3 FE,5.000.000đ,5000000,0,1,0,Bluetooth,31.15,5.4,1,1,0,1,1,5000000,5000000,925925.9259259258,160513.6436597111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q11i.html,Tai nghe Bluetooth chụp tai Anker Soundcore Q11i - (A3005),5.000.000đ,5000000,0,1,0,Bluetooth,28.0,12.23,1,0,0,1,1,5000000,5000000,408830.7440719542,178571.42857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aerofit-2-pro.html,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit 2 Pro (A3875),5.000.000đ,5000000,0,1,0,Bluetooth,28.0,12.23,1,0,0,1,1,5000000,5000000,408830.7440719542,178571.42857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-x4i.html,Tai nghe Bluetooth OPPO Enco X4i,5.000.000đ,5000000,0,1,0,Bluetooth,31.35,4.4,1,0,0,1,0,5000000,5000000,1136363.6363636362,159489.6331738437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freebuds-6.html,Tai nghe Bluetooth Huawei Freebuds 6,5.000.000đ,5000000,0,1,0,Bluetooth,6.0,5.25,1,0,0,0,1,5000000,5000000,952380.9523809524,833333.3333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-lolli-pro-3.html,Tai nghe Bluetooth Edifier Lolli Pro 3,5.000.000đ,5000000,0,1,0,Bluetooth,3.0,220.0,1,1,0,0,1,5000000,5000000,22727.272727272728,1666666.6666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw966.html,Tai nghe Bluetooth Havit TW966,5.000.000đ,5000000,0,1,0,Bluetooth,64.4,204.0,1,0,0,0,1,5000000,5000000,24509.803921568626,77639.75155279503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-m2s-pro.html,Tai nghe Bluetooth True Wireless Baseus Bowie M2s Pro,5.000.000đ,5000000,0,1,0,Bluetooth,30.0,42.0,1,0,0,1,1,5000000,5000000,119047.61904761904,166666.66666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-r60i.html,Tai nghe Bluetooth True Wireless Anker Soundcore R60i A3995,5.000.000đ,5000000,0,1,0,Bluetooth,66.3,12.23,1,0,0,0,1,5000000,5000000,408830.7440719542,75414.78129713424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-endurance-run-3bt.html,Tai nghe Bluetooth JBL Endurance Run 3BT,5.000.000đ,5000000,0,1,0,Bluetooth,37.0,19.01,1,0,0,1,1,5000000,5000000,263019.4634402946,135135.13513513515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q20i-gen-2.html,Tai nghe Bluetooth chụp tai chống ồn Anker Soundcore Q20i Gen 2 - (A3004CD),5.000.000đ,5000000,0,1,0,Bluetooth,28.0,12.23,1,0,0,1,1,5000000,5000000,408830.7440719542,178571.42857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x1-air.html,Tai nghe Bluetooth True Wireless Edifier X1 Air,5.000.000đ,5000000,0,1,0,Bluetooth,45.0,220.0,1,1,0,1,1,5000000,5000000,22727.272727272728,111111.11111111112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tune-520c.html,Tai nghe chụp tai có dây JBL Tune 520C,1.070.000đ,1070000,0,0,1,Type C,,150.0,0,0,0,1,0,1070000,1070000,7133.333333333333,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-robot-rh-p20.html,Tai nghe chụp tai có dây ROBOT RH-P20,290.000đ,290000,0,0,1,3.5mm,,3.0,0,0,0,1,1,290000,290000,96666.66666666669,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-havit-hv-h2233d.html,Tai nghe chụp tai Gaming Havit HV-H2232D,480.000đ,480000,1,0,1,3.5mm,,540.85,0,0,0,1,0,480000,480000,887.4919108810205,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-505.html,Tai nghe chụp tai Sennheiser HD 505,7.353.000đ,7353000,0,0,0,3.5mm,,237.0,0,0,0,1,0,7353000,7353000,31025.316455696204,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-bowie-30-max.html,Tai nghe chụp tai bluetooth Baseus Bowie 30 Max,1.990.000đ,1990000,0,1,0,3.5mm+Bluetooth,65.0,320.0,1,0,0,0,0,1990000,1990000,6218.75,30615.384615384617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-550.html,Tai nghe chụp tai Sennheiser HD 550,7.844.000đ,7844000,0,0,1,3.5mm,,237.0,0,0,0,1,0,7844000,7844000,33097.04641350211,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-g522-lightspeed.html,Tai nghe chụp tai Gaming Logitech G522 Lightspeed,3.999.000đ,3999000,1,1,0,Type C+Bluetooth,40.0,290.0,1,0,0,0,0,3999000,3999000,13789.655172413792,99975.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-khong-day-hyperx-cloud-3.html,Tai nghe chụp tai Gaming Hyperx Cloud 3 Wireless,3.910.000đ,3910000,1,1,0,Bluetooth,67.5,290.0,1,0,0,1,0,3910000,3910000,13482.758620689656,57925.92592592593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-soundpeats-space.html,Tai nghe chụp tai Soundpeats Space,1.490.000đ,1490000,0,0,1,3.5mm,,264.0,0,0,1,0,0,1490000,1490000,5643.939393939394,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-marshall-monitor-iii-anc.html,Tai nghe chụp tai chống ồn Marshall Monitor III ANC,9.810.000đ,7900000,0,0,0,3.5mm,,250.0,0,0,0,0,0,7900000,9810000,31600.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-quantum-100m2.html,Tai nghe gaming chụp tai JBL Quantum 100M2,1.165.000đ,1165000,1,0,1,3.5mm,,220.0,0,0,0,1,0,1165000,1165000,5295.454545454545,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-asus-rog-delta-ii.html,Tai nghe chụp tai Gaming ASUS ROG Delta II,5.680.000đ,5680000,1,0,1,3.5mm,,318.0,0,0,1,0,0,5680000,5680000,17861.635220125787,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-i62.html,Tai nghe Bluetooth chụp tai Havit i62,590.000đ,590000,0,1,0,Bluetooth,62.0,207.0,1,0,0,0,0,590000,590000,2850.24154589372,9516.129032258064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-alpha-works-aw-lite-600.html,Tai nghe chụp tai Alpha Works AW-LITE600,540.000đ,540000,0,0,0,Type C,,220.0,0,0,0,0,0,540000,540000,2454.5454545454545,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-h633bt.html,Tai nghe Bluetooth chụp tai Havit H633BT,590.000đ,590000,0,1,0,Bluetooth,38.35,207.0,1,0,0,0,0,590000,590000,2850.24154589372,15384.615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-nakamichi-hue-cherry.html,Tai nghe Bluetooth chụp tai NAKAMICHI Hue-Cherry,690.000đ,690000,0,1,1,3.5mm+Bluetooth,30.0,186.0,1,0,0,0,0,690000,690000,3709.677419354839,23000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-defunc-bt-headphone-go-d113.html,Tai nghe Bluetooth chụp tai Defunc BT Headphone GO D113,790.000đ,790000,0,1,0,Bluetooth,67.5,45.0,1,0,0,0,1,790000,790000,17555.555555555555,11703.703703703704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-khong-day-sony-inzone-h9-ii.html,Tai nghe chụp tai Gaming Sony Inzone H9 II,7.590.000đ,7590000,1,0,0,3.5mm,,260.0,0,0,0,0,0,7590000,7590000,29192.30769230769,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-pro-10.html,Tai nghe chụp tai OneOdio Pro 10,950.000đ,950000,0,0,1,3.5mm,,27.75,0,0,1,1,1,950000,950000,34234.23423423423,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-asus-tuf-h1-gen-2.html,Tai nghe chụp tai Gaming ASUS TUF H1 Gen II,1.260.000đ,1260000,1,0,1,USB-A,,297.0,0,0,0,1,0,1260000,1260000,4242.424242424242,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-asus-tuf-gaming-h3.html,Tai nghe chụp tai ASUS TUF Gaming H3 2.4GHz (Cổng USB-C),2.490.000đ,2490000,1,1,1,Type C+Bluetooth,15.0,307.0,1,0,0,0,0,2490000,2490000,8110.749185667752,166000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd660s2.html,Tai nghe chụp tai Sennheiser HD660S2,16.681.000đ,7900000,0,0,1,3.5mm,,260.0,0,0,1,1,0,7900000,16681000,30384.615384615383,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-co-day-dareu-eh733.html,Tai nghe chụp tai Gaming DareU EH733,1.100.000đ,1100000,1,0,1,USB-A,,10.0,0,0,1,1,0,1100000,1100000,110000.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-wh500.html,Tai nghe Bluetooth chụp tai Edifier WH500,830.000đ,830000,0,1,1,Bluetooth,40.0,172.0,1,0,0,0,0,830000,830000,4825.581395348837,20750.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-569.html,Tai nghe chụp tai Sennheiser HD 569,4.590.000đ,4590000,0,0,1,3.5mm,,238.0,0,0,0,1,0,4590000,4590000,19285.714285714286,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-inspire-xh1.html,Tai nghe Bluetooth chụp tai Baseus Inspire XH1,3.590.000đ,3590000,0,1,1,Bluetooth,53.3,256.0,1,0,0,0,0,3590000,3590000,14023.4375,67354.59662288931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q20i.html,Tai nghe Bluetooth chụp tai Anker Soundcore Q20i,1.500.000đ,1500000,0,1,0,3.5mm+Bluetooth,60.0,244.0,1,0,0,0,0,1500000,1500000,6147.540983606557,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-w830nb.html,Tai nghe Bluetooth chụp tai Edifier W830NB,1.890.000đ,1890000,0,1,0,Type C+Bluetooth,67.5,267.0,1,0,0,0,0,1890000,1890000,7078.651685393258,28000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-live-670nc.html,Tai nghe Bluetooth chụp tai JBL Live 670NC,2.990.000đ,2990000,0,1,0,3.5mm+Bluetooth,65.0,219.0,1,0,0,0,0,2990000,2990000,13652.96803652968,46000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-chup-tai-stargo-c100-pro-anc.html,Tai nghe Bluetooth chụp tai StarGO C100 Pro (ANC),590.000đ,590000,0,1,0,Bluetooth,15.0,24.0,1,0,0,0,1,590000,590000,24583.33333333333,39333.333333333336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-qcy-h2-pro.html,Tai nghe Bluetooth chụp tai QCY H2 Pro,550.000đ,550000,0,1,0,3.5mm+Bluetooth,60.0,6.55,1,0,0,0,1,550000,550000,83969.46564885497,9166.666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-wh700.html,Tai nghe Bluetooth chụp tai Edifier WH700NB,990.000đ,990000,0,1,0,Bluetooth,67.5,271.0,1,0,0,0,0,990000,990000,3653.1365313653137,14666.666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-qcy-h3-lite.html,Tai nghe Bluetooth chụp tai QCY H3 Lite,900.000đ,900000,0,1,1,Bluetooth,26.7,6.55,1,0,0,0,1,900000,900000,137404.58015267176,33707.86516853933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-es850nb.html,Tai nghe Bluetooth chụp tai Edifier ES850NB,2.590.000đ,2590000,0,1,0,Bluetooth,55.0,265.0,1,0,0,0,0,2590000,2590000,9773.584905660377,47090.90909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sony-inzone-h5.html,Tai nghe Gaming chụp tai không dây Sony INZONE H5,3.790.000đ,3790000,1,1,0,3.5mm+Bluetooth,28.0,254.0,1,0,0,0,0,3790000,3790000,14921.259842519685,135357.14285714287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-sony-inzone-h9.html,Tai nghe Gaming chụp tai Sony Inzone H9,5.850.000đ,5850000,1,0,0,3.5mm,,330.0,0,0,1,0,0,5850000,5850000,17727.272727272728,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-w600bt.html,Tai nghe Bluetooth chụp tai Edifier W600BT,700.000đ,700000,0,1,0,3.5mm+Bluetooth,30.0,168.0,1,0,0,0,0,700000,700000,4166.666666666667,23333.33333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-sony-inzone-h3.html,Tai nghe chụp tai Gaming Sony Inzone H3,1.550.000đ,1550000,1,0,0,3.5mm,,299.0,0,0,0,0,0,1550000,1550000,5183.946488294315,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tour-one-m3.html,Tai nghe Bluetooth chụp tai JBL Tour One M3,9.805.000đ,7900000,0,1,0,3.5mm+Bluetooth,67.5,278.0,1,0,0,0,0,7900000,9805000,28417.26618705036,117037.03703703704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-khong-day-baseus-bowie-mh1-anc.html,Tai nghe Bluetooth chụp tai Baseus Bowie MH1 (ANC),1.590.000đ,1590000,0,1,0,Bluetooth,55.0,256.0,1,0,0,0,0,1590000,1590000,6210.9375,28909.090909090908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-khong-day-alpha-works-lite-660.html,Tai nghe Bluetooth chụp tai Alpha Works LITE 660,860.000đ,860000,0,1,0,3.5mm+Bluetooth,50.0,19.2,1,0,0,0,1,860000,860000,44791.66666666667,17200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-earfun-tune-pro.html,Tai nghe Bluetooth chụp tai EarFun Tune Pro,1.590.000đ,1590000,0,1,0,3.5mm+Bluetooth,67.5,500.0,1,0,0,0,0,1590000,1590000,3180.0,23555.555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-quantum-910.html,Tai nghe Bluetooth chụp tai JBL Quantum 910,5.000.000đ,5000000,0,1,0,Bluetooth,60.7,219.5,1,0,0,0,0,5000000,5000000,22779.04328018223,82372.32289950576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-w80.html,Tai nghe Bluetooth chụp tai Edifier W80,3.000.000đ,3000000,0,1,0,Bluetooth,40.0,240.5,1,0,0,0,0,3000000,3000000,12474.012474012474,75000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-h100d.html,Tai nghe chụp tai Havit H100D,180.000đ,180000,0,0,0,3.5mm,,207.0,0,0,0,1,0,180000,180000,869.5652173913044,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-khong-day-chong-on-alpha-works-flex-688.html,Tai nghe Bluetooth chụp tai Alpha Works FLEX 688,1.290.000đ,1290000,0,1,0,3.5mm+Bluetooth,50.0,19.2,1,0,0,0,1,1290000,1290000,67187.5,25800.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-chup-tai-tribit-quietplus-71x-anc.html,Tai nghe Bluetooth chụp tai Tribit QuitePlus 71X (ANC),790.000đ,790000,0,1,0,3.5mm+Bluetooth,65.0,40.0,1,0,0,0,1,790000,790000,19750.0,12153.846153846154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-club-700bt.html,Tai nghe chụp tai JBL Club 700bt,3.590.000đ,3590000,0,0,0,3.5mm,,219.5,0,0,1,0,0,3590000,3590000,16355.353075170842,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-encok-d02-pro.html,Tai nghe Bluetooth chụp tai Baseus Encok D02 Pro,510.000đ,510000,0,1,0,3.5mm+Bluetooth,53.3,256.0,1,0,0,0,0,510000,510000,1992.1875,9568.480300187615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-a10.html,Tai nghe Bluetooth chụp tai OneOdio A10,2.390.000đ,2390000,0,1,0,Bluetooth,10.0,27.75,1,0,0,0,1,2390000,2390000,86126.12612612612,239000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h390.html,Tai nghe chụp tai Logitech H390,849.000đ,849000,0,0,0,3.5mm,,278.0,0,0,1,1,0,849000,849000,3053.956834532374,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-h2590bt-pro.html,Tai nghe Bluetooth chụp tai Havit H2590BT Pro,350.000đ,350000,0,1,0,Bluetooth,38.35,207.0,1,0,0,0,0,350000,350000,1690.821256038647,9126.466753585397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h340.html,Tai nghe chụp tai Logitech H340,649.000đ,649000,0,0,0,3.5mm,,278.0,0,0,1,1,0,649000,649000,2334.53237410072,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tune-760.html,Tai nghe Bluetooth chụp tai JBL Tune 760,5.000.000đ,5000000,0,1,1,Bluetooth,50.0,220.0,1,0,0,0,0,5000000,5000000,22727.272727272728,100000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
